path	baseline_identity	disposition	owner
docs/changes/2026-05-16-rigorloop-cli-new-change/	sha256:e2a07f622be6074f9d3428db98ff2d62cb6de191be0bfca802c92c8dd2965291	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-18-customer-portable-public-skills/	sha256:3ee995f665bc2c91696cf87ca7d5ab6648b517774c50aaa043af45011cc17b83	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-18-multi-adapter-init-and-proxy-aware-download/	sha256:93f3f1ec7545a233d56e6b45f4397311e8a77452cc51bd8e98421dbd0d7083b1	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-18-skill-readability-self-containment/	sha256:49fac2a8fa52d39807b1509a19ffde70299bb3f047247b10f237fbdcc3db56f9	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-19-assets-first-progressive-disclosure-pilot-published-skills/	sha256:f6cab4643078246dc5f34f7917f5ee9b29ccb0314d7e3bc4f5c925fe56084bce	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-19-published-skill-design-implement-code-review/	sha256:1fb399b750c835630a037be67bb45e4238ec294e23bf25a94fce3afe95c46c2c	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-19-published-skill-design-plan-family/	sha256:133315235c9e00163b35f2ba9c514af3294ae80fffd2252598f48c424dfca2f6	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-19-published-skill-design-spec-family/	sha256:edbe67788dd259516d9839220efbe94a8631c76bc419add77681f3926b296496	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-19-rigorloop-published-skill-design-contract/	sha256:ae27831edcbbd98d44ea07aea7cae20f61293de2a0e4dc8675a1ad27d6f50c4e	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-19-spec-and-test-spec-structural-hygiene/	sha256:b297e9bc71ded365f35b2dc31433d076a49bad3b4d36d2360aa2bded5dbe284f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-20-proposal-family-assets-progressive-disclosure/	sha256:45b0e59dd9db4694fb05f9af5597bc060774182921f927e8c6ff48dcd9e7c97c	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-20-spec-family-assets-progressive-disclosure/	sha256:3ce1c3e675cf672ded7c3e1f457403ddeba78cda8d3e80dae17564ced552a1b6	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-20-spec-family-readability-pass/	sha256:602f06a93d3d920382c23e830647e86239ba292d569a0d94f756cf64d76fa5a9	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-20-test-spec-contract-normalization/	sha256:58aef07babd2135e3a9da4b917e5d5994902291f559ada33171c26c0f7875aaf	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-21-compact-change-validation-metadata/	sha256:4eb825af10883e4b44bf575ae711f287790896885a7ab2676f0b4764f91e6f89	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-21-review-skill-family-consistency-parser-owned-finding-shape/	sha256:c1a7c5acf76c067765fc3bbc7e500b835b8af38f74c8f874dc581811418356af	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-21-script-output-optimization/	sha256:57965006a50a1cc7f25d1c3e97a7bdae9eb2314d599270d1a2a72a7434a3288a	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-22-bounded-plan-index-and-completed-plan-archive/	sha256:a653d07b82481c511fb8ba1c652ae90046f5b78127d6df6afe4451955b7c6b40	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-22-broad-smoke-and-fixture-suite-output-compaction/	sha256:52c664a254bdc99f6432f91421f23a8e0bcf26c70b9370917e03de60bc6cb2d7	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-22-change-record-catalog-registration-and-bounded-read-model/	sha256:9ee510c4c9c41adf80e92cf4c022c50d91ba9afcc7770f0b284d5996602fb12f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-23-public-discovery-and-developer-adoption-surface/	sha256:69ce6e951a34dbb89d474fb15a5156d61f9d604191934d1dcfc0a9ecb3f1f574	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-23-release-process-contract/	sha256:cfea622f6482f1ec8b595b33d3c542696fbbfee0dc7b2d37c0725bebce921aa5	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-23-validation-idempotency-first-conservative-edit-scoped-validation-later/	sha256:a4aa6492a33a9f91d316e47a5fb15ccafb2e600ec5f9e3fbcdbaa4566e963df2	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-24-cache-aware-inner-loop-lifecycle-validation-helper/	sha256:8589caa91beb49d0f10dc38b20f03c1fce2257a65ddb4fc32802861cc3d1bb6c	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-24-target-native-init-commands-and-adapter-terminology-retirement/	sha256:2e90b4d4624a845691c2fe431acb96e57a62b1c90ff28f9be7dbbc2f4afebe7c	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-25-adopter-facing-vision-and-readme-principle-rewrite/	sha256:a69711cd5a729983571f627a87da443a7d97b85b6eab88a7e3ba1d2cd5425bf5	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-25-installed-skill-artifact-placement-contract/	sha256:acdeb077258a30b23b3f98f5b1fada5f9a2acdaef8676e6cbd2cdd34b30f33d6	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-25-spec-review-testability-routing-output-consolidation/	sha256:ebd31da4a0f695c86a4d6d2451d0291b30d272f6e74a954fbafcfebb650f1449	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-26-ci-maintenance-skill-rename-and-workflow-authoring/	sha256:d3b26998a4296c3cf61b65ac5d2099f17e1e273df54a310354d4bca13eb97b6d	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-17-workflow-skill-artifact-location-map/	sha256:b05e934534eaa70662fbd4bb5652c2e0d750dbcfe90a083d66412e62bc5e5901	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-18-rigorloop-guide-system-optimization-and-source-of-truth-alignment/	sha256:2eda5465960aac9f10081eb58b642cd3e754089e1782793448f59772245985c7	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-22-published-skill-resource-integrity-architecture-pilot/	sha256:f3a520d4af731b032311ab6d5be50e16623761c6b43f2b1d8aeb257d70373f18	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-23-evidence-bound-incremental-project-map/	sha256:7db5dcef19eb26fed78d98504d2705ae346fa3c70fb3084e07f27f44898bcad8	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-23-workflow-state-projection-and-pre-transition-synchronization-gate/	sha256:3a1edb151c59c81c3dfc12941c88f3167374139b6628ca99c55a6601f16f45a5	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-24-preflight-first-measured-script-execution-optimization/	sha256:adc44a7e0e89080644f126f6af098c983d5ab5daf9af50a99886c1daabf149a3	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-24-proposal-gated-authoring-autoprogression-through-plan-review/	sha256:73a9692728874102addea88c1d70d37b3b1769c207bcd218a20e214778c888ed	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-24-semantic-source-line-contract/	sha256:9735c35011f4ba47a83cb16c699a46345b56d814de6260c0a00127fc033a0c22	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-24-separately-armed-implementation-autoprogression-through-verify/	sha256:03621cd0253c68e8b9dc8a89f9172826619785d680687c9381a5af7839a27358	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-25-independent-adversarial-review-gates-for-automated-workflows/	sha256:6cf6857ca5aee10805c1582e9aec0f3d98e8c0dde62302fa7fd61c264330583c	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-25-independent-test-spec-review-gate/	sha256:817420f565dd3b0e33d4ca13f499fd9595f1bafa93e7753151198d41e9727b94	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-26-preflight-first-validation-runtime-optimization/	sha256:e920baf0ac84b7ff4700655f7ffc4ab3471e00af71265771005705b9ac7f275a	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-26-requirement-fidelity-gate-for-spec-canonical-reviews/	sha256:0d6e672b94aa139bfd7fa80d5c6d3ce40b24afae8d8bb268000626bf06afacd5	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-27-broad-smoke-safe-parallelism/	sha256:6ee89ff81be470e42840717a1a0ff633053a8130b07fb2b1c40e8b6d213cd633	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-27-selector-regression-runtime-reduction/	sha256:bf56d2acf3e544f9d7269e4bbe932451ee78c06882a204258f5f0fc25a6d7454	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-06-29-release-transaction-automation/	sha256:95a7b0a706e48b618a73689621c74e0bd6337c6fe33fe592a0614b85dd249101	retain-operational-record-root	docs/design/engineering/release.md; release-literal-audit-baseline.yaml operational reader
docs/changes/2026-06-30-bounded-review-fix-autoprogression-in-chat/	sha256:a17ec18b793f6df362deba2c7978ca794c95c54558d9b3fd1188c4dbaebe5136	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-07-04-dated-change-root-convention/	sha256:61bba32148ace3f7345f380e9e0267e3ef6fe6401b0b69efe8f50c31926c9d3d	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-07-04-markdown-readability-contract/	sha256:e50a472b6247fdba577c618bb3666964d45b36050c37bccb92ec498cddba76f7	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-07-04-test-spec-proof-contract-upgrade/	sha256:72f4399b545209db10f330f138a2d5b01f4ee62e7e276e935a43ad94bb731771	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-07-05-workflow-guide-skeleton-asset/	sha256:fc8df54ef060eae54766695b6d84554c1093f230fbd42d581ac0189c6d0f5e0a	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-07-20-single-bounded-review-fix-workflow-automation-mechanism/	sha256:8fc95be9c3412a3e86d815ed754a19785719c375ed5bb6ce0b2822fe21b9fb85	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-07-27-portable-boundary-first-capability-for-published-skills-review-recording/	sha256:1050edf8d878313ce6ced7e84307af0e90cc09ff9c723cc163f5244c3c89470a	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-07-28-plan-review-test-spec-transition-bugfix/	sha256:c2c2a285afd5bd80454d8f51a32d40c86d2d282eb9eafea5a3dc2ecc2813eef3	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-07-28-stage-owned-lifecycle-artifacts-and-change-local-workflow-state/	sha256:8241e974a663cddf92a321b731e372cbcb959b145be4266532a0a65a24d86e99	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-07-29-progressive-boundary-first-skill-guidance/	sha256:8c98fc079ec248cf5d2e1dfb06efaeadcfa853f1b640ebbe8ead713d6ed48047	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-07-29-stage-owned-query-compatibility-review-recording/	sha256:14f8e72cf7413cb592ee5f34abaee1f4e5db34892621de6ddc5b861f25cd18cb	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-05-activate-boundary-first-v1-v0-3-7/	sha256:71064fdf2080fa124a8fdd454d7ab1eba6bc687ea7383f2f580a1011afeb2c2b	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-06-usability-first-boundary-release/	sha256:ba4d7734a39242adfa7a0b6991404cfd7bfe3e538db341a825875d02be9d8200	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-10-code-review-skill-simplification/	sha256:1bb72229fa7de3bdd3c89f1ac905dd21aa4d374ece0d78c60b879ce5b7143217	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-10-published-skill-first-repository-simplification/	sha256:a7b4f4cdebb0a93d9d82d84281f2f8bf5460a27740a4e3d7c63ccbeae0ef03db	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-11-implement-skill-simplification/	sha256:0fad3bd399c035ccacc7eb51c06c156d5a6dc594b9ebbd05e73e7f7816aa3a7b	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-11-proposal-review-skill-simplification/	sha256:070e559e5fef47c8766468f3a9c445b36baac126acc5b779d48e22669f430cb5	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-11-skill-markdown-paragraph-guidance/	sha256:733c744f37a1908bb8d914ac1842ad6dfd28460c1d8ee1c000343abca3e6adf7	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-11-test-spec-review-skill-simplification/	sha256:152bb925f02d92d87bb8d97e660dd524adf56cc268185c8efefbe21aef46606f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-11-verify-skill-simplification/	sha256:8a55c14bcae4f4ee92321133c3d8648907f516ad471ebf464c14fea1a309e778	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-11-workflow-skill-simplification/	sha256:d857094c2e07f910f84f012275bdf10d9a77183e2bf80fc4d361a79c97ab60b0	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-12-plan-skill-simplification/	sha256:b73d9293fa48d2cb88c226c013b7be9666c9be5947169d5931ad54d4bd8ca160	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-12-spec-review-skill-simplification/	sha256:0900eb6de567d29300159a5b4401297e85b689692523ec29c9461d354748f865	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-13-plan-review-skill-simplification/	sha256:52da8176d277da2dfff1a14f9a5a949423e1c667294aff7f756cb2ea006560da	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-13-test-spec-skill-simplification/	sha256:5ff2c20259f65cf829b47596b3c5b068b72b9068b9556b75fa4080a0104e9613	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-14-project-map-skill-simplification/	sha256:355176290d681762ea47b944dba99ae18b12864f48abc38f0a41357e61d501c5	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-14-proposal-skill-simplification/	sha256:85b183eb827da79dc18497ff6bbbe1199c70ef7e0181b85dbd10f8efb21c3c9b	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-15-architecture-skill-simplification/	sha256:0dd4239323f69d4d343bb4b9cab4a1357aa6ef383277561f19021a83b6d44f1b	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-15-spec-skill-simplification/	sha256:a4335b65c6531e3508941af8a3f4b1f3de7915615148a70904eb56c27c963cf0	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-16-architecture-review-skill-simplification/	sha256:7f3fc112df073e4e9ec5eff33c138249fd1a9a6c8daa23269488495493c8bb59	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-16-learn-skill-simplification/	sha256:5d652b7b98548e382c74bf1344b45e00670bcbc00d75b9d06b5b6117a35c3c9f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-16-pr-skill-simplification/	sha256:bfa063fca58655987a099cdebe4b2e14ed1e3eb40e2fca35e0e1f418f5fa674f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-17-vision-skill-progressive-disclosure/	sha256:ca5fb9dce6211954d345d48794b9fdd0ed3155e00e0673b591855d1887aa7d21	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-18-explain-change-skill-simplification/	sha256:ba1480f2400c315ffc9ab3bc7e0c9890ca43e2ecb2be52eac44af412524bd51d	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-18-explain-change-skill-simplification-review-recording/	sha256:03489cd0934654241bc9ef6228aa19903410c0fb43667cb3bd48299092cc4d47	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-19-ci-maintenance-skill-simplification/	sha256:2f6d405e476fe4028170687feed58e4aacf7645b66c3e8fff6a0f267a170edef	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-19-ci-maintenance-skill-simplification-review-recording/	sha256:76d6c17a7fa501e93581e3239094155955573c268d85cbc81b7bffed1cb59f37	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-20-bugfix-skill-simplification/	sha256:1cab6f91e1c2f0762248492003cb798d404edd690cdff9051d26ba5f15879674	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-20-bugfix-skill-simplification-review-recording/	sha256:8c0e1a0624a6eacd3a85eed59eeccf8d0a7fde47ed50330d48007812ba3fa580	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-24-governed-lifecycle-cli/	sha256:d05a36f461e20b9eeaac53153dda0d014fc9eb558618762a014f099bbef28530	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-25-cli-observability-token-efficient-results/	sha256:66e4abd440b9d626562a3cdfd0b012b78c6b852ebb8cd05cc87e5a19ba442a03	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-25-cli-observability-token-efficient-results-review-recording/	sha256:005568a6e465494086c37b79e178ddde274a6608f857c71b0a071aa2dc39f292	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-25-governed-cli-proposal-revision-deadlock/	sha256:2e8fdb360a390540b279ca1c538085ea969168c412965879f9e4e8b1c6ee6aee	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-25-workflow-routed-upstream-corrections/	sha256:0b8bf64810e8aeede41ac4064472a474aad1045b5962a4d8582e7d563839f796	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-28-consolidate-rigorloop-review-gates/	sha256:00bbe89669f87696ab2ffbc63db0b89899aa0b14aa9d1677ed17c84f436753b1	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-28-consolidate-rigorloop-review-gates-review-recording/	sha256:14e7530798cb9c0813ec034bd0e426561c4d0d842d5f842d8e79345f8951e12f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-28-governed-repository-cli-architecture-review-recording/	sha256:cd812da7afa582f0c44b09fddf5369d9ffb251a1be4add66607f3058e6e26e51	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-30-lightweight-requirement-delivery-model/	sha256:d2ba72f1ee9bd3de2a9f8a16fe6ac27611a8f3ef42f330f8355e9b2a8c9b0e52	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-30-simplify-rigorloop-proposal-contract/	sha256:0f6e7e74a612afa972b48beb3e56ee39c3c0ce65271033ef4ee990e3d5c87d83	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-31-retire-standalone-test-spec-stage/	sha256:723c4835e373cf6208c31b669f928f79fe8d7ec9e38973a68cd24de2ccae2d0d	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-08-31-simplify-final-verification-retire-explain-change/	sha256:42d265d7759aaadb5c490241ba7e5d424aca214ee8573fb42be6afbf4a528b2f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-02-refocus-workflow-into-route/	sha256:a3ca3a0164510a0505feb212f91515f5dfca4229bcdb9a7666d4d9ebfffc2f80	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-03-compact-current-state-change-record/	sha256:b2ebc3e3b741795a4577de040cd7c1c620de689e4cefd5fb2f6fae7541c6a4ab	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-03-compact-current-state-change-record-review-recording/	sha256:df5f79c20db8a509c79ca428b6d4638abdb15e11355df40b0760b77a1e79717d	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-03-refine-explore-research-optional-discovery-skills/	sha256:4ae84c9f9e86fc6896ce2de5e82d4e1b00d2b43075f13584244c73920b89f0db	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-03-relax-pr-evidence-tail/	sha256:b188c9c4bcb83a3851df8531241f72bdc05c87aa5f42cdb53f0dc01092ea3009	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-05-explicit-recording-and-model-centered-design/	sha256:a2dc955dfc7e76f1035f519cdd2adde9758ee8c77411f7824947d4d00a843e72	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-07-targeted-recording-primary-cli/	sha256:ed3534a7e4fc1da31e3d77977c65bd7cc92e5340456d4cbf86539ea5638c401f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-07-unify-review-closeout-policy/	sha256:c1bbb351c9205d22d1f0b169c81680fd17e44ad5156cd22a3880bfa65ee4d11f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-08-design-derived-test-model/	sha256:5c39c8442433b792ab5f009fef568d41af79b674e787287b6576a6143ae34623	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-08-retire-compact-workflow-mutations/	sha256:96e5f870440a2c7ed8cf13b1ac2445c4b6101ad517184010df97302d9d0cd8ef	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-08-skill-model-proposal-family-pilot/	sha256:1cd088599c6e67325063eafa1838e32642a77fd8521947672bd3d63925918171	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-08-unified-design-authoring-and-bounded-model-consolidation/	sha256:505188bb73f1b718eb20802d77456ba9cd57df18467218a70e7fa5116847359c	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-09-release-model-source-consolidation/	sha256:2c4c15fa7e2248a1941c252860db94ddb41cd0bf17dbecb8bbc6b73eef6a40f9	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-09-simplify-required-validation-and-design-retention/	sha256:5927bdc65d28cbde18739ceae50b0b1f2b0d35c7a71d462bf0ac278c228f849e	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-10-distribution-model-and-opencode-retirement/	sha256:8296532fcf67ef8ca48191aed1caea1947cee0bdc7c95fed37633a88cb984888	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-10-npm-publication-visibility/	sha256:56d5f874a58f809483df176662cb79bc6d80444d79f8f21720d53f8897f3b28a	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-10-readable-record-output/	sha256:f7e571f522652f1b8f60027095e864653f5c0aaf918e24debc153914d9a1087e	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-10-release-validation-integration/	sha256:7676c735bf3c04a530f739b7137f343779cc18fedb2a3f3b01bf623643cb9e5e	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-10-structured-assessment-explanations/	sha256:82612ae61ce317c1237d015f5387d0d18643d174d8778a673b09a4c07f44a1e7	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-09-11-retire-v2-record-format/	sha256:d0a39d25fbd74518d3cdc24bb36a88910ba02debed628cd86a98911e01c743f1	retain-current-record-root	docs/design/engineering/engineering.md
docs/changes/2026-09-12-unified-validation-model/	sha256:c91f4f3f19cdc281497159749451aaf56b0dc136086d3b8709efcbbc90b99026	retain-current-record-root	docs/design/engineering/engineering.md
docs/changes/2026-09-13-independent-parallel-tests/	sha256:d5f1abfc6cf8dfc1f10354736d40a55dc67eddbbaae20a20dfbff1446b528aba	retain-current-record-root	docs/design/engineering/engineering.md
docs/changes/token-and-runtime-efficient-scanning/	sha256:1cb4c208eab34b826492ac97d03ab82769be4cd90d6d3aa3e03b65bf77c9de2c	retire-historical-root	docs/design/engineering/engineering.md
